2023-09-13 12:37:15,086; WARNING; PageScrapper scrapDataAthlete warning (find table), check ./errors_pages/https-www-breizhchrono-com-detail-de-la-course-triathlonswimrundinardcoted-emeraude-swimrunlongsuperupleurtuitduo-2023-16409.html (instance of https://www.breizhchrono.com/detail-de-la-course/triathlonswimrundinardcoted-emeraude-swimrunlongsuperupleurtuitduo-2023-16409) error message: 'NoneType' object has no attribute 'find'
2023-09-13 12:37:15,118; INFO; PageScrapper scrapDataAthlete start (instance of https://www.breizhchrono.com/detail-de-la-course/triathlonswimrundinardcoted-emeraude-swimruncourtduo-2023-16410)
2023-09-13 12:37:15,999; INFO; PageScrapper scrapDataAthlete start (instance of https://www.breizhchrono.com/detail-de-la-course/triathlonswimrundinardcoted-emeraude-swimruncourtsolo-2023-16411)
2023-09-13 12:37:16,927; INFO; PageScrapper scrapDataAthlete start (instance of https://www.breizhchrono.com/detail-de-la-course/triathlonswimrundinardcoted-emeraude-swimrunlongsuperupleurtuitsolo-2023-16412)
2023-09-13 12:37:17,851; INFO; PageScrapper scrapDataAthlete start (instance of https://www.breizhchrono.com/detail-de-la-course/triathlonswimrundinardcoted-emeraude-swimrunmediumzoggssolo-2023-16413)
2023-09-13 12:37:18,668; INFO; getAthleteData2CSV method start
2023-09-13 12:37:18,670; INFO; **End**
2023-09-13 14:12:41,511; INFO; **Started with param (lien: https://www.breizhchrono.com/detail-de-la-course/triathlonswimrundinardcoted-emeraude-triathlondistanceolympiquegroupeedouarddenis-relais-2023-16400, club: Rennes triathlon)**
2023-09-13 14:12:41,512; INFO; scrapURLS method start
2023-09-13 14:12:42,694; INFO; initPageScrappers method start
2023-09-13 14:12:42,694; INFO; PageScrapper instance init (https://www.breizhchrono.com/detail-de-la-course/triathlonswimrundinardcoted-emeraude-runandbike-2023-16380)
2023-09-13 14:12:42,694; INFO; PageScrapper instance init (https://www.breizhchrono.com/detail-de-la-course/triathlonswimrundinardcoted-emeraude-triathlondecouverteaesiomutuelle-2023-16381)
2023-09-13 14:12:42,695; INFO; PageScrapper instance init (https://www.breizhchrono.com/detail-de-la-course/triathlonswimrundinardcoted-emeraude-coursed-orientation-2023-16382)
2023-09-13 14:12:42,695; INFO; PageScrapper instance init (https://www.breizhchrono.com/detail-de-la-course/triathlonswimrundinardcoted-emeraude-triathlonlonguedistance-2023-16383)
2023-09-13 14:12:42,695; INFO; PageScrapper instance init (https://www.breizhchrono.com/detail-de-la-course/triathlonswimrundinardcoted-emeraude-triathlondecouverteaesiomutuelle-relais-2023-16384)
2023-09-13 14:12:42,695; INFO; PageScrapper instance init (https://www.breizhchrono.com/detail-de-la-course/triathlonswimrundinardcoted-emeraude-triathlonlonguedistance-relais-2023-16385)
2023-09-13 14:12:42,695; INFO; PageScrapper instance init (https://www.breizhchrono.com/detail-de-la-course/triathlonswimrundinardcoted-emeraude-triathlondistanceolympiquegroupeedouarddenis-2023-16399)
2023-09-13 14:12:42,695; INFO; PageScrapper instance init (https://www.breizhchrono.com/detail-de-la-course/triathlonswimrundinardcoted-emeraude-triathlondistanceolympiquegroupeedouarddenis-relais-2023-16400)
2023-09-13 14:12:42,695; INFO; PageScrapper instance init (https://www.breizhchrono.com/detail-de-la-course/triathlonswimrundinardcoted-emeraude-swimrunmediumzoggsduo-2023-16408)
2023-09-13 14:12:42,695; INFO; PageScrapper instance init (https://www.breizhchrono.com/detail-de-la-course/triathlonswimrundinardcoted-emeraude-swimrunlongsuperupleurtuitduo-2023-16409)
2023-09-13 14:12:42,696; INFO; PageScrapper instance init (https://www.breizhchrono.com/detail-de-la-course/triathlonswimrundinardcoted-emeraude-swimruncourtduo-2023-16410)
2023-09-13 14:12:42,696; INFO; PageScrapper instance init (https://www.breizhchrono.com/detail-de-la-course/triathlonswimrundinardcoted-emeraude-swimruncourtsolo-2023-16411)
2023-09-13 14:12:42,696; INFO; PageScrapper instance init (https://www.breizhchrono.com/detail-de-la-course/triathlonswimrundinardcoted-emeraude-swimrunlongsuperupleurtuitsolo-2023-16412)
2023-09-13 14:12:42,696; INFO; PageScrapper instance init (https://www.breizhchrono.com/detail-de-la-course/triathlonswimrundinardcoted-emeraude-swimrunmediumzoggssolo-2023-16413)
2023-09-13 14:12:42,696; INFO; launchPageScrappers method start
2023-09-13 14:12:42,696; INFO; PageScrapper scrapDataAthlete start (instance of https://www.breizhchrono.com/detail-de-la-course/triathlonswimrundinardcoted-emeraude-runandbike-2023-16380)
2023-09-13 14:12:43,668; WARNING; PageScrapper scrapDataAthlete warning (find table), check ./errors_pages/https-www-breizhchrono-com-detail-de-la-course-triathlonswimrundinardcoted-emeraude-runandbike-2023-16380.html (instance of https://www.breizhchrono.com/detail-de-la-course/triathlonswimrundinardcoted-emeraude-runandbike-2023-16380) error message: 'NoneType' object has no attribute 'find'
2023-09-13 14:12:43,696; INFO; PageScrapper scrapDataAthlete start (instance of https://www.breizhchrono.com/detail-de-la-course/triathlonswimrundinardcoted-emeraude-triathlondecouverteaesiomutuelle-2023-16381)
2023-09-13 14:12:44,667; INFO; PageScrapper scrapDataAthlete start (instance of https://www.breizhchrono.com/detail-de-la-course/triathlonswimrundinardcoted-emeraude-coursed-orientation-2023-16382)
